NC_000866|Enterobacteria phage T4|
YP_007112678.1|0|
YP_007112679.1|0|
YP_007112680.1|0|
YP_007112681.1|0|
YP_007112682.1|0|
YP_007112683.1|0|
YP_007112684.1|0|
YP_007112685.1|0|
YP_007112686.1|0|
YP_007112687.1|0|
YP_007112688.1|0|
YP_007112689.1|0|
YP_007112690.1|0|
YP_007112691.1|0|
YP_007112692.1|0|
YP_007112693.1|0|
YP_007112694.1|0|
YP_007112695.1|0|
YP_007112696.1|0|
YP_007112697.1|0|
YP_007112698.1|0|
YP_007112699.1|0|
YP_007112700.1|1|
YP_007112701.1|0|
YP_007112702.1|0|
YP_007112703.1|0|
YP_007112704.1|0|
YP_007112705.1|0|
YP_007112706.1|0|
YP_007112707.1|0|
YP_007112708.1|0|
YP_007112709.1|0|
YP_007112710.1|0|
YP_007112711.1|0|
YP_007112712.1|0|
YP_007112713.1|0|
YP_007112714.1|0|
YP_007112715.1|0|
YP_007112716.1|0|
YP_007112717.1|0|
YP_007112718.1|0|
YP_007112719.1|0|
YP_007112720.1|0|
YP_007112721.1|0|
YP_007112722.1|0|
YP_007112723.1|0|
YP_007112724.1|0|
YP_007112725.1|0|
YP_007112726.1|0|
YP_007112727.1|9|
YP_007112728.1|0|
YP_007112729.1|0|
YP_007112730.1|0|
YP_007112731.1|0|
YP_007112732.1|0|
YP_007112733.1|0|
YP_007112734.1|0|
YP_007112735.1|0|
YP_007112736.1|0|
YP_007112737.1|0|
YP_007112738.1|0|
YP_007112739.1|1|
YP_007112740.1|0|
YP_007112741.1|0|
YP_007112742.1|0|
YP_007112743.1|0|
YP_007112744.1|0|
YP_007112745.1|0|
*
NC_019726|Staphylococcus phage JD007|
YP_007112746.1|1|
YP_007112747.1|0|
YP_007112748.1|0|
YP_007112749.1|0|
YP_007112750.1|0|
YP_007112751.1|0|
YP_007112752.1|0|
YP_007112753.1|0|
YP_007112754.1|0|
YP_007112755.1|0|
YP_007112756.1|0|
YP_007112757.1|0|
YP_007112758.1|5|
YP_007112759.1|0|
YP_007112760.1|0|
YP_007112761.1|0|
YP_007112762.1|0|
YP_007112763.1|0|
YP_007112764.1|0|
YP_007112765.1|0|
YP_007112766.1|0|
YP_007112767.1|0|
YP_007112768.1|0|
YP_007112769.1|0|
YP_007112770.1|0|
YP_007112771.1|0|
YP_007112772.1|0|
YP_007112773.1|0|
YP_007112774.1|0|
YP_007112775.1|0|
YP_007112776.1|0|
YP_007112777.1|0|
YP_007112778.1|0|
YP_007112779.1|0|
YP_007112780.1|0|
YP_007112781.1|0|
YP_007112782.1|0|
YP_007112783.1|0|
YP_007112784.1|0|
YP_007112785.1|0|
YP_007112786.1|0|
YP_007112787.1|0|
YP_007112788.1|0|
YP_007112789.1|0|
YP_007112790.1|0|
YP_007112791.1|0|
YP_007112792.1|0|
YP_007112793.1|0|
YP_007112794.1|0|
YP_007112795.1|0|
YP_007112796.1|0|
YP_007112797.1|0|
YP_007112798.1|0|
YP_007112799.1|0|
YP_007112800.1|0|
YP_007112801.1|0|
YP_007112802.1|0|
YP_007112803.1|0|
YP_007112804.1|0|
YP_007112805.1|0|
YP_007112806.1|0|
YP_007112807.1|0|
YP_007112808.1|0|
YP_007112809.1|0|
YP_007112810.1|0|
YP_007112811.1|0|
YP_007112812.1|0|
YP_007112813.1|0|
YP_007112814.1|0|
YP_007112815.1|0|
YP_007112816.1|0|
YP_007112817.1|0|
YP_007112818.1|0|
YP_007112819.1|0|
YP_007112820.1|1|
YP_007112821.1|0|
YP_007112822.1|0|
YP_007112823.1|0|
YP_007112824.1|0|
YP_007112825.1|0|
YP_007112826.1|0|
YP_007112827.1|0|
YP_007112828.1|0|
YP_007112829.1|0|
YP_007112830.1|0|
YP_007112831.1|0|
YP_007112832.1|0|
YP_007112833.1|0|
YP_007112834.1|0|
YP_007112835.1|0|
YP_007112836.1|0|
YP_007112837.1|0|
YP_007112838.1|0|
YP_007112839.1|0|
YP_007112840.1|0|
YP_007112841.1|0|
YP_007112842.1|0|
YP_007112843.1|0|
YP_007112844.1|0|
YP_007112845.1|0|
YP_007112846.1|0|
YP_007112847.1|0|
YP_007112848.1|0|
YP_007112849.1|0|
YP_007112850.1|0|
YP_007112851.1|0|
YP_007112852.1|0|
YP_007112853.1|0|
YP_007112854.1|0|
YP_007112855.1|0|
YP_007112856.1|0|
YP_007112857.1|0|
YP_007112858.1|0|
YP_007112859.1|0|
YP_007112860.1|0|
YP_007112861.1|0|
YP_007112862.1|0|
YP_007112863.1|0|
YP_007112864.1|0|
YP_007112865.1|0|
YP_007112866.1|0|
YP_007112867.1|0|
YP_007112868.1|0|
YP_007112869.1|0|
YP_007112870.1|0|
YP_007112871.1|0|
YP_007112872.1|0|
YP_007112873.1|0|
YP_007112874.1|0|
YP_007112875.1|0|
YP_007112876.1|0|
YP_007112877.1|0|
YP_007112878.1|0|
YP_007112879.1|0|
YP_007112880.1|0|
YP_007112881.1|0|
YP_007112882.1|4|
YP_007112883.1|0|
YP_007112884.1|0|
YP_007112885.1|0|
YP_007112886.1|0|
YP_007112887.1|0|
YP_007112888.1|0|
YP_007112889.1|0|
YP_007112890.1|0|
YP_007112891.1|0|
YP_007112892.1|0|
YP_007112893.1|0|
YP_007112894.1|0|
YP_007112895.1|0|
YP_007112896.1|0|
YP_007112897.1|0|
YP_007112898.1|0|
YP_007112899.1|0|
YP_007112900.1|0|
YP_007112901.1|0|
YP_007112902.1|0|
YP_007112903.1|0|
YP_007112904.1|0|
YP_007112905.1|0|
YP_007112906.1|0|
YP_007112907.1|0|
YP_007112908.1|0|
YP_007112909.1|0|
YP_007112910.1|0|
YP_007112911.1|0|
YP_007112912.1|0|
YP_007112913.1|0|
YP_007112914.1|0|
YP_007112915.1|0|
YP_007112916.1|0|
YP_007112917.1|0|
YP_007112918.1|0|
YP_007112919.1|0|
YP_007112920.1|0|
YP_007112921.1|0|
YP_007112922.1|0|
YP_007112923.1|0|
YP_007112924.1|0|
YP_007112925.1|0|
YP_007112926.1|0|
YP_007112927.1|0|
YP_007112928.1|0|
YP_007112929.1|0|
YP_007112930.1|0|
YP_007112931.1|0|
YP_007112932.1|0|
YP_007112933.1|0|
YP_007112934.1|0|
YP_007112935.1|0|
YP_007112936.1|0|
YP_007112937.1|0|
YP_007112938.1|0|
YP_007112939.1|0|
YP_007112940.1|0|
YP_007112941.1|0|
YP_007112942.1|0|
YP_007112943.1|0|
YP_007112944.1|4|
YP_007112945.1|0|
YP_007112946.1|0|
YP_007112947.1|0|
YP_007112948.1|0|
YP_007112949.1|0|
YP_007112950.1|0|
YP_007112951.1|0|
YP_007112952.1|1|
YP_007112953.1|0|
YP_007112954.1|0|
YP_007112955.1|0|
YP_007112956.1|0|
YP_007112957.1|0|
YP_007112958.1|0|
YP_007112959.1|0|
YP_007112960.1|0|
YP_007112961.1|0|
YP_007112962.1|1|
*
NC_019767|Enterobacteria phage HK544|
YP_007151608.1|0|
YP_007151609.1|1|
YP_007151610.1|2|
YP_007151611.1|0|
YP_007151612.1|1|
YP_007151613.1|0|
YP_007151614.1|0|
YP_007151615.1|1|
YP_007151616.1|0|
YP_007151617.1|0|
YP_007151618.1|0|
YP_007151619.1|0|
YP_007151620.1|0|
YP_007151621.1|0|
YP_007151622.1|0|
YP_007151623.1|0|
YP_007151624.1|1|
YP_007151625.1|0|
YP_007151626.1|0|
YP_007151627.1|0|
YP_007151628.1|0|
YP_007151629.1|0|
YP_007151630.1|0|
YP_007151631.1|0|
YP_007151632.1|0|
YP_007151633.1|0|
YP_007151634.1|0|
YP_007151635.1|0|
YP_007151636.1|0|
YP_007151637.1|0|
YP_007151638.1|0|
YP_007151639.1|7|
YP_007151640.1|0|
YP_007151641.1|0|
YP_007151642.1|0|
YP_007151643.1|0|
YP_007151644.1|1|
YP_007151645.1|0|
YP_007151646.1|0|
YP_007151647.1|0|
YP_007151648.1|0|
YP_007151649.1|1|
YP_007151650.1|0|
YP_007151651.1|0|
YP_007151652.1|0|
YP_007151653.1|0|
YP_007151654.1|8|
YP_007151655.1|0|
YP_007151656.1|0|
YP_007151657.1|0|
YP_007151658.1|0|
YP_007151659.1|0|
YP_007151660.1|0|
YP_007151661.1|0|
YP_007151662.1|0|
YP_007151663.1|0|
YP_007151664.1|0|
YP_007151665.1|0|
YP_007151666.1|0|
YP_007151667.1|0|
YP_007151668.1|0|
YP_007151669.1|2|
YP_007151670.1|0|
*
NC_019768|Enterobacteria phage HK106|
YP_007151671.1|0|
YP_007151672.1|1|
YP_007151673.1|2|
YP_007151674.1|0|
YP_007151675.1|1|
YP_007151676.1|0|
YP_007151677.1|0|
YP_007151678.1|1|
YP_007151679.1|0|
YP_007151680.1|0|
YP_007151681.1|0|
YP_007151682.1|0|
YP_007151683.1|0|
YP_007151684.1|0|
YP_007151685.1|0|
YP_007151686.1|0|
YP_007151687.1|1|
YP_007151688.1|0|
YP_007151689.1|0|
YP_007151690.1|0|
YP_007151691.1|0|
YP_007151692.1|0|
YP_007151693.1|0|
YP_007151694.1|0|
YP_007151695.1|0|
YP_007151696.1|0|
YP_007151697.1|0|
YP_007151698.1|0|
YP_007151699.1|0|
YP_007151700.1|0|
YP_007151701.1|0|
YP_007151702.1|0|
YP_007151703.1|0|
YP_007151704.1|0|
YP_007151705.1|0|
YP_007151706.1|0|
YP_007151707.1|7|
YP_007151708.1|0|
YP_007151709.1|0|
YP_007151710.1|0|
YP_007151711.1|0|
YP_007151712.1|0|
YP_007151713.1|0|
YP_007151714.1|0|
YP_007151715.1|0|
YP_007151716.1|0|
YP_007151717.1|1|
YP_007151718.1|0|
YP_007151719.1|0|
YP_007151720.1|0|
YP_007151721.1|1|
YP_007151722.1|3|
YP_007151723.1|0|
YP_007151724.1|0|
YP_007151725.1|0|
YP_007151726.1|0|
YP_007151727.1|0|
YP_007151728.1|0|
YP_007151729.1|0|
YP_007151730.1|0|
YP_007151731.1|0|
YP_007151732.1|0|
YP_007151733.1|0|
YP_007151734.1|0|
YP_007151735.1|0|
*
NC_019769|Enterobacteria phage HK542|
YP_007151736.1|0|
YP_007151737.1|1|
YP_007151738.1|2|
YP_007151739.1|0|
YP_007151740.1|1|
YP_007151741.1|0|
YP_007151742.1|0|
YP_007151743.1|0|
YP_007151744.1|0|
YP_007151745.1|0|
YP_007151746.1|0|
YP_007151747.1|0|
YP_007151748.1|1|
YP_007151749.1|0|
YP_007151750.1|0|
YP_007151751.1|1|
YP_007151752.1|0|
YP_007151753.1|0|
YP_007151754.1|0|
YP_007151755.1|0|
YP_007151756.1|0|
YP_007151757.1|0|
YP_007151758.1|0|
YP_007151759.1|0|
YP_007151760.1|0|
YP_007151761.1|0|
YP_007151762.1|0|
YP_007151763.1|0|
YP_007151764.1|0|
YP_007151765.1|7|
YP_007151766.1|0|
YP_007151767.1|0|
YP_007151768.1|0|
YP_007151769.1|0|
YP_007151770.1|0|
YP_007151771.1|0|
YP_007151772.1|1|
YP_007151773.1|0|
YP_007151774.1|0|
YP_007151775.1|0|
YP_007151776.1|1|
YP_007151777.1|5|
YP_007151778.1|0|
YP_007151779.1|0|
YP_007151780.1|0|
YP_007151781.1|0|
YP_007151782.1|0|
YP_007151783.1|0|
YP_007151784.1|0|
YP_007151785.1|0|
YP_007151786.1|0|
YP_007151787.1|0|
YP_007151788.1|0|
YP_007151789.1|0|
YP_007151790.1|0|
YP_007151791.1|0|
YP_007151792.1|0|
*
NC_019781|Klebsiella phage KP36|
YP_007173519.1|0|
YP_007173520.1|0|
YP_007173521.1|0|
YP_007173522.1|0|
YP_007173523.1|0|
YP_007173524.1|0|
YP_007173525.1|0|
YP_007173526.1|0|
YP_007173527.1|0|
YP_007173528.1|0|
YP_007173529.1|0|
YP_007173530.1|0|
YP_007173531.1|0|
YP_007173532.1|0|
YP_007173533.1|0|
YP_007173534.1|0|
YP_007173535.1|0|
YP_007173536.1|0|
YP_007173537.1|0|
YP_007173538.1|0|
YP_007173539.1|0|
YP_007173540.1|0|
YP_007173541.1|0|
YP_007173542.1|0|
YP_007173543.1|0|
YP_007173544.1|0|
YP_007173545.1|0|
YP_007173546.1|0|
YP_007173547.1|0|
YP_007173548.1|0|
YP_007173549.1|0|
YP_007173550.1|0|
YP_007173551.1|0|
YP_007173552.1|0|
YP_007173553.1|0|
YP_007173554.1|0|
YP_007173555.1|0|
YP_007173556.1|0|
YP_007173557.1|0|
YP_007173558.1|0|
YP_007173559.1|0|
YP_007173560.1|0|
YP_007173561.1|0|
YP_007173562.1|0|
YP_007173563.1|0|
YP_007173564.1|0|
YP_007173565.1|0|
YP_007173566.1|0|
YP_007173567.1|0|
YP_007173568.1|1|
YP_007173569.1|0|
YP_007173570.1|0|
YP_007173571.1|1|
YP_007173572.1|0|
YP_007173573.1|0|
YP_007173574.1|0|
YP_007173575.1|0|
YP_007173576.1|0|
YP_007173577.1|0|
YP_007173578.1|0|
YP_007173579.1|0|
YP_007173580.1|0|
YP_007173581.1|0|
YP_007173582.1|2|
YP_007173583.1|0|
YP_007173584.1|0|
YP_007173585.1|0|
YP_007173586.1|0|
YP_007173587.1|0|
YP_007173588.1|0|
YP_007173589.1|0|
YP_007173590.1|0|
YP_007173591.1|0|
YP_007173592.1|0|
YP_007173593.1|0|
YP_007173594.1|0|
YP_007173595.1|0|
YP_007173596.1|0|
YP_007173597.1|0|
YP_007173598.1|0|
*
NC_019782|Lactobacillus phage phiAQ113|
YP_007173599.1|0|
YP_007173600.1|1|
YP_007173601.1|0|
YP_007173602.1|0|
YP_007173603.1|0|
YP_007173604.1|0|
YP_007173605.1|0|
YP_007173606.1|0|
YP_007173607.1|0|
YP_007173608.1|0|
YP_007173609.1|0|
YP_007173610.1|0|
YP_007173611.1|0|
YP_007173612.1|0|
YP_007173613.1|0|
YP_007173614.1|0|
YP_007173615.1|0|
YP_007173616.1|0|
YP_007173617.1|0|
YP_007173618.1|0|
YP_007173619.1|0|
YP_007173620.1|0|
YP_007173621.1|0|
YP_007173622.1|0|
YP_007173623.1|0|
YP_007173624.1|0|
YP_007173625.1|0|
YP_007173626.1|0|
YP_007173627.1|0|
YP_007173628.1|0|
YP_007173629.1|0|
YP_007173630.1|0|
YP_007173631.1|0|
YP_007173632.1|0|
YP_007173633.1|1|
YP_007173634.1|3|
YP_007173635.1|2|
YP_007173636.1|0|
YP_007173637.1|0|
YP_007173638.1|0|
YP_007173639.1|0|
YP_007173640.1|1|
YP_007173641.1|0|
YP_007173642.1|0|
YP_007173643.1|4|
YP_007173644.1|0|
YP_007173645.1|0|
YP_007173646.1|0|
YP_007173647.1|1|
YP_007173648.1|0|
YP_007173649.1|0|
YP_007173650.1|0|
YP_007173651.1|0|
YP_007173652.1|0|
YP_007173653.1|0|
YP_007173654.1|0|
*
NC_019813|Pseudomonas phage vB_PaeP_p2-10_Or1|
YP_007183209.1|0|
YP_007183210.1|0|
YP_007183211.1|4|
YP_007183212.1|4|
YP_007183213.1|0|
YP_007183214.1|3|
YP_007183215.1|0|
YP_007183216.1|0|
YP_007183217.1|0|
YP_007183218.1|0|
YP_007183219.1|0|
YP_007183220.1|1|
YP_007183221.1|0|
YP_007183222.1|0|
YP_007183223.1|0|
YP_007183224.1|0|
YP_007183225.1|0|
YP_007183226.1|0|
YP_007183227.1|0|
YP_007183228.1|0|
YP_007183229.1|0|
YP_007183230.1|0|
YP_007183231.1|0|
YP_007183232.1|0|
YP_007183233.1|3|
YP_007183234.1|0|
YP_007183235.1|0|
YP_007183236.1|0|
YP_007183237.1|0|
YP_007183238.1|0|
YP_007183239.1|0|
YP_007183240.1|2|
YP_007183241.1|0|
YP_007183242.1|0|
YP_007183243.1|0|
YP_007183244.1|0|
YP_007183245.1|0|
YP_007183246.1|0|
YP_007183247.1|0|
YP_007183248.1|0|
YP_007183249.1|0|
YP_007183250.1|0|
YP_007183251.1|0|
YP_007183252.1|0|
YP_007183253.1|0|
YP_007183254.1|0|
YP_007183255.1|0|
YP_007183256.1|0|
YP_007183257.1|0|
YP_007183258.1|0|
YP_007183259.1|0|
YP_007183260.1|0|
YP_007183261.1|0|
YP_007183262.1|0|
YP_007183263.1|0|
YP_007183264.1|0|
YP_007183265.1|0|
YP_007183266.1|0|
*
NC_019909|Yersinia phage phiR1-RT|
YP_007235834.1|0|
YP_007235835.1|0|
YP_007235836.1|0|
YP_007235837.1|0|
YP_007235838.1|0|
YP_007235839.1|1|
YP_007235840.1|2|
YP_007235841.1|0|
YP_007235842.1|0|
YP_007235843.1|0|
YP_007235844.1|0|
YP_007235845.1|0|
YP_007235846.1|0|
YP_007235847.1|0|
YP_007235848.1|0|
YP_007235849.1|0|
YP_007235850.1|0|
YP_007235851.1|0|
YP_007235852.1|0|
YP_007235853.1|0|
YP_007235854.1|0|
YP_007235855.1|0|
YP_007235856.1|0|
YP_007235857.1|0|
YP_007235858.1|0|
YP_007235859.1|0|
YP_007235860.1|0|
YP_007235861.1|0|
YP_007235862.1|0|
YP_007235863.1|0|
YP_007235864.1|0|
YP_007235865.1|0|
YP_007235866.1|0|
YP_007235867.1|0|
YP_007235868.1|0|
YP_007235869.1|0|
YP_007235870.1|0|
YP_007235871.1|0|
YP_007235872.1|0|
YP_007235873.1|2|
YP_007235874.1|0|
YP_007235875.1|6|
YP_007235876.1|0|
YP_007235877.1|0|
YP_007235878.1|0|
YP_007235879.1|0|
YP_007235880.1|0|
YP_007235881.1|0|
YP_007235882.1|0|
YP_007235883.1|0|
YP_007235884.1|0|
YP_007235885.1|0|
YP_007235886.1|0|
YP_007235887.1|1|
YP_007235888.1|2|
YP_007235889.1|2|
YP_007235890.1|0|
YP_007235891.1|1|
YP_007235892.1|1|
YP_007235893.1|0|
YP_007235894.1|0|
YP_007235895.1|0|
YP_007235896.1|0|
YP_007235897.1|0|
YP_007235898.1|0|
YP_007235899.1|0|
YP_007235900.1|0|
YP_007235901.1|0|
YP_007235902.1|0|
YP_007235903.1|0|
YP_007235904.1|0|
YP_007235905.1|0|
YP_007235906.1|0|
YP_007235907.1|0|
YP_007235908.1|0|
YP_007235909.1|0|
YP_007235910.1|0|
YP_007235911.1|0|
YP_007235912.1|0|
YP_007235913.1|0|
YP_007235914.1|0|
YP_007235915.1|0|
YP_007235916.1|0|
YP_007235917.1|0|
YP_007235918.1|0|
YP_007235919.1|0|
YP_007235920.1|0|
YP_007235921.1|0|
YP_007235922.1|0|
YP_007235923.1|0|
YP_007235924.1|0|
YP_007235925.1|0|
YP_007235926.1|0|
YP_007235927.1|0|
YP_007235928.1|0|
YP_007235929.1|0|
YP_007235930.1|0|
YP_007235931.1|0|
YP_007235932.1|0|
YP_007235933.1|0|
YP_007235934.1|0|
YP_007235935.1|0|
YP_007235936.1|0|
YP_007235937.1|0|
YP_007235938.1|0|
YP_007235939.1|0|
YP_007235940.1|0|
YP_007235941.1|0|
YP_007235942.1|1|
YP_007235943.1|0|
YP_007235944.1|0|
YP_007235945.1|0|
YP_007235946.1|0|
YP_007235947.1|0|
YP_007235948.1|0|
YP_007235949.1|0|
YP_007235950.1|0|
YP_007235951.1|0|
YP_007235952.1|0|
YP_007235953.1|0|
YP_007235954.1|0|
YP_007235955.1|0|
YP_007235956.1|0|
YP_007235957.1|0|
YP_007235958.1|0|
YP_007235959.1|0|
YP_007235960.1|0|
YP_007235961.1|0|
YP_007235962.1|0|
YP_007235963.1|0|
YP_007235964.1|0|
YP_007235965.1|0|
YP_007235966.1|0|
YP_007235967.1|0|
YP_007235968.1|0|
YP_007235969.1|0|
YP_007235970.1|0|
YP_007235971.1|0|
YP_007235972.1|0|
YP_007235973.1|0|
YP_007235974.1|0|
YP_007235975.1|0|
YP_007235976.1|0|
YP_007235977.1|0|
YP_007235978.1|0|
YP_007235979.1|0|
YP_007235980.1|0|
YP_007235981.1|0|
YP_007235982.1|0|
YP_007235983.1|2|
YP_007235984.1|0|
YP_007235985.1|0|
YP_007235986.1|0|
YP_007235987.1|0|
YP_007235988.1|0|
YP_007235989.1|0|
YP_007235990.1|0|
YP_007235991.1|0|
YP_007235992.1|0|
YP_007235993.1|0|
YP_007235994.1|0|
YP_007235995.1|0|
YP_007235996.1|0|
YP_007235997.1|0|
YP_007235998.1|0|
YP_007235999.1|0|
YP_007236000.1|0|
YP_007236001.1|0|
YP_007236002.1|4|
YP_007236003.1|1|
YP_007236004.1|4|
YP_007236005.1|0|
YP_007236006.1|0|
YP_007236007.1|0|
YP_007236008.1|0|
YP_007236009.1|0|
YP_007236010.1|0|
YP_007236011.1|0|
YP_007236012.1|0|
YP_007236013.1|0|
YP_007236014.1|0|
YP_007236015.1|0|
YP_007236016.1|0|
YP_007236017.1|0|
YP_007236018.1|0|
YP_007236019.1|0|
YP_007236020.1|0|
YP_007236021.1|0|
YP_007236022.1|0|
YP_007236023.1|0|
YP_007236024.1|0|
YP_007236025.1|0|
YP_007236026.1|0|
YP_007236027.1|0|
YP_007236028.1|0|
YP_007236029.1|0|
YP_007236030.1|0|
YP_007236031.1|0|
YP_007236032.1|0|
YP_007236033.1|0|
YP_007236034.1|0|
YP_007236035.1|0|
YP_007236036.1|0|
YP_007236037.1|0|
YP_007236038.1|0|
YP_007236039.1|0|
YP_007236040.1|0|
YP_007236041.1|0|
YP_007236042.1|0|
YP_007236043.1|0|
YP_007236044.1|0|
YP_007236045.1|0|
YP_007236046.1|0|
YP_007236047.1|0|
YP_007236048.1|2|
YP_007236049.1|0|
YP_007236050.1|0|
YP_007236051.1|0|
YP_007236052.1|0|
YP_007236053.1|0|
YP_007236054.1|0|
YP_007236055.1|0|
YP_007236056.1|0|
YP_007236057.1|0|
YP_007236058.1|0|
YP_007236059.1|0|
YP_007236060.1|0|
YP_007236061.1|0|
YP_007236062.1|0|
YP_007236063.1|0|
YP_007236064.1|2|
YP_007236065.1|0|
YP_007236066.1|0|
YP_007236067.1|0|
YP_007236068.1|12|
YP_007236069.1|0|
YP_007236070.1|0|
YP_007236071.1|0|
YP_007236072.1|0|
YP_007236073.1|0|
YP_007236074.1|0|
YP_007236075.1|0|
YP_007236076.1|0|
YP_007236077.1|0|
YP_007236078.1|0|
YP_007236079.1|0|
YP_007236080.1|0|
YP_007236081.1|0|
YP_007236082.1|0|
YP_007236083.1|0|
YP_007236084.1|0|
YP_007236085.1|0|
YP_007236086.1|0|
YP_007236087.1|0|
YP_007236088.1|0|
YP_007236089.1|0|
YP_007236090.1|0|
YP_007236091.1|0|
YP_007236092.1|0|
YP_007236093.1|0|
YP_007236094.1|0|
YP_007236095.1|1|
*
NC_019910|Salmonella phage SKML-39|
YP_007236096.1|0|
YP_007236097.1|0|
YP_007236098.1|1|
YP_007236099.1|0|
YP_007236100.1|0|
YP_007236101.1|1|
YP_007236102.1|0|
YP_007236103.1|0|
YP_007236104.1|0|
YP_007236105.1|0|
YP_007236106.1|0|
YP_007236107.1|2|
YP_007236108.1|0|
YP_007236109.1|0|
YP_007236110.1|0|
YP_007236111.1|5|
YP_007236112.1|0|
YP_007236113.1|0|
YP_007236114.1|0|
YP_007236115.1|0|
YP_007236116.1|1|
YP_007236117.1|0|
YP_007236118.1|0|
YP_007236119.1|0|
YP_007236120.1|0|
YP_007236121.1|0|
YP_007236122.1|0|
YP_007236123.1|0|
YP_007236124.1|0|
YP_007236125.1|0|
YP_007236126.1|0|
YP_007236127.1|0|
YP_007236128.1|0|
YP_007236129.1|0|
YP_007236130.1|1|
YP_007236131.1|0|
YP_007236132.1|0|
YP_007236133.1|0|
YP_007236134.1|1|
YP_007236135.1|0|
YP_007236136.1|3|
YP_007236137.1|0|
YP_007236138.1|0|
YP_007236139.1|1|
YP_007236140.1|0|
YP_007236141.1|0|
YP_007236142.1|0|
YP_007236143.1|1|
YP_007236144.1|3|
YP_007236145.1|0|
YP_007236146.1|0|
YP_007236147.1|0|
YP_007236148.1|0|
YP_007236149.1|0|
YP_007236150.1|0|
YP_007236151.1|0|
YP_007236152.1|0|
YP_007236153.1|0|
YP_007236154.1|0|
YP_007236155.1|0|
YP_007236156.1|0|
YP_007236157.1|0|
YP_007236158.1|0|
YP_007236159.1|0|
YP_007236160.1|0|
YP_007236161.1|0|
YP_007236162.1|0|
YP_007236163.1|0|
YP_007236164.1|0|
YP_007236165.1|0|
YP_007236166.1|0|
YP_007236167.1|0|
YP_007236168.1|0|
YP_007236169.1|0|
YP_007236170.1|0|
YP_007236171.1|0|
YP_007236172.1|0|
YP_007236173.1|0|
YP_007236174.1|0|
YP_007236175.1|0|
YP_007236176.1|1|
YP_007236177.1|0|
YP_007236178.1|0|
YP_007236179.1|0|
YP_007236180.1|0|
YP_007236181.1|0|
YP_007236182.1|0|
YP_007236183.1|0|
YP_007236184.1|5|
YP_007236185.1|16|
YP_007236186.1|0|
YP_007236187.1|2|
YP_007236188.1|0|
YP_007236189.1|1|
YP_007236190.1|0|
YP_007236191.1|0|
YP_007236192.1|0|
YP_007236193.1|2|
YP_007236194.1|0|
YP_007236195.1|0|
YP_007236196.1|0|
YP_007236197.1|0|
YP_007236198.1|0|
YP_007236199.1|0|
YP_007236200.1|0|
YP_007236201.1|0|
YP_007236202.1|0|
YP_007236203.1|0|
YP_007236204.1|0|
YP_007236205.1|0|
YP_007236206.1|0|
YP_007236207.1|0|
YP_007236208.1|0|
YP_007236209.1|0|
YP_007236210.1|0|
YP_007236211.1|0|
YP_007236212.1|0|
YP_007236213.1|0|
YP_007236214.1|5|
YP_007236215.1|0|
YP_007236216.1|3|
YP_007236217.1|0|
YP_007236218.1|0|
YP_007236219.1|0|
YP_007236220.1|0|
YP_007236221.1|0|
YP_007236222.1|0|
YP_007236223.1|0|
YP_007236224.1|0|
YP_007236225.1|0|
YP_007236226.1|0|
YP_007236227.1|0|
YP_007236228.1|0|
YP_007236229.1|0|
YP_007236230.1|0|
YP_007236231.1|0|
YP_007236232.1|0|
YP_007236233.1|0|
YP_007236234.1|0|
YP_007236235.1|0|
YP_007236236.1|0|
YP_007236237.1|0|
YP_007236238.1|0|
YP_007236239.1|1|
YP_007236240.1|0|
YP_007236241.1|0|
YP_007236242.1|0|
YP_007236243.1|0|
YP_007236244.1|0|
YP_007236245.1|0|
YP_007236246.1|0|
YP_007236247.1|0|
YP_007236248.1|0|
YP_007236249.1|0|
YP_007236250.1|0|
YP_007236251.1|0|
YP_007236252.1|4|
YP_007236253.1|0|
YP_007236254.1|0|
YP_007236255.1|0|
YP_007236256.1|0|
YP_007236257.1|0|
YP_007236258.1|0|
YP_007236259.1|0|
YP_007236260.1|0|
YP_007236261.1|0|
YP_007236262.1|1|
YP_007236263.1|0|
YP_007236264.1|0|
YP_007236265.1|0|
YP_007236266.1|0|
YP_007236267.1|0|
YP_007236268.1|0|
YP_007236269.1|0|
YP_007236270.1|0|
YP_007236271.1|0|
YP_007236272.1|0|
YP_007236273.1|0|
YP_007236274.1|0|
YP_007236275.1|0|
YP_007236276.1|0|
YP_007236277.1|0|
YP_007236278.1|0|
YP_007236279.1|0|
YP_007236280.1|0|
YP_007236281.1|0|
YP_007236282.1|0|
YP_007236283.1|0|
YP_007236284.1|0|
YP_007236285.1|4|
YP_007236286.1|0|
YP_007236287.1|0|
YP_007236288.1|0|
YP_007236289.1|0|
YP_007236290.1|0|
YP_007236291.1|0|
YP_007236292.1|0|
YP_007236293.1|0|
YP_007236294.1|0|
YP_007236295.1|0|
YP_007236296.1|1|
YP_007236297.1|0|
YP_007236298.1|0|
YP_007236299.1|0|
YP_007236300.1|0|
YP_007236301.1|0|
YP_007236302.1|0|
YP_007236303.1|0|
*
NC_019911|Yersinia phage phi80-18|
YP_007236304.1|0|
YP_007236305.1|0|
YP_007236306.1|0|
YP_007236307.1|0|
YP_007236308.1|0|
YP_007236309.1|0|
YP_007236310.1|0|
YP_007236311.1|0|
YP_007236312.1|0|
YP_007236313.1|0|
YP_007236314.1|0|
